Event,Timestamp,Ack Number,Sequence
Retransmission,2020-04-21 16:34:09.805889,10346162,1
Retransmission,2020-04-21 16:34:09.810335,10347622,1
Retransmission,2020-04-21 16:34:09.836299,10368062,1
Retransmission,2020-04-21 16:34:09.877293,10369522,1
Retransmission,2020-04-21 16:34:09.918672,10378282,1
Retransmission,2020-04-21 16:34:09.919366,10389962,1
Retransmission,2020-04-21 16:34:09.920823,10411862,1
Retransmission,2020-04-21 16:34:09.924057,10414782,1
Retransmission,2020-04-21 16:34:09.924059,10461502,1
Retransmission,2020-04-21 16:34:09.924861,10464422,1
Retransmission,2020-04-21 16:34:09.926139,10506762,1
Retransmission,2020-04-21 16:34:09.929380,10511142,1
Retransmission,2020-04-21 16:34:09.931146,10546182,1
Retransmission,2020-04-21 16:34:09.932705,10557862,1
Retransmission,2020-04-21 16:34:09.933009,10559322,1
Retransmission,2020-04-21 16:34:09.973754,10578302,1
Retransmission,2020-04-21 16:34:09.975701,10579762,1
Retransmission,2020-04-21 16:34:10.056098,10581222,1
Retransmission,2020-04-21 16:34:10.056805,10589982,1
Retransmission,2020-04-21 16:34:10.059681,10601662,1
Retransmission,2020-04-21 16:34:10.060497,10610422,1
Retransmission,2020-04-21 16:34:10.061065,10623562,1
Retransmission,2020-04-21 16:34:10.062667,10658602,1
Retransmission,2020-04-21 16:34:10.064213,10673202,1
Retransmission,2020-04-21 16:34:10.067818,10690722,1
Retransmission,2020-04-21 16:34:10.070725,10718462,1
Retransmission,2020-04-21 16:34:10.071371,10722842,1
Retransmission,2020-04-21 16:34:10.072033,10752042,1
Retransmission,2020-04-21 16:34:10.073833,10766642,1
Retransmission,2020-04-21 16:34:10.074380,10769562,1
Retransmission,2020-04-21 16:34:10.076511,10771022,1
Retransmission,2020-04-21 16:34:10.079743,10790002,1
Retransmission,2020-04-21 16:34:10.080407,10791462,1
Retransmission,2020-04-21 16:34:10.206466,10801682,1
Retransmission,2020-04-21 16:34:10.207345,10813362,1
Retransmission,2020-04-21 16:34:10.207880,10822122,1
Retransmission,2020-04-21 16:34:10.209469,10835262,1
Retransmission,2020-04-21 16:34:10.211113,10861542,1
Retransmission,2020-04-21 16:34:10.211854,10870302,1
Retransmission,2020-04-21 16:34:10.212102,10884902,1
Retransmission,2020-04-21 16:34:10.213514,10902422,1
Retransmission,2020-04-21 16:34:10.218933,10927242,1
Retransmission,2020-04-21 16:34:10.219589,10934542,1
Retransmission,2020-04-21 16:34:10.220455,10946222,1
Retransmission,2020-04-21 16:34:10.223712,10963742,1
Retransmission,2020-04-21 16:34:10.225145,10982722,1
Retransmission,2020-04-21 16:34:10.227075,11001702,1
Retransmission,2020-04-21 16:34:10.227573,11003162,1
Retransmission,2020-04-21 16:34:10.332800,11013382,1
Retransmission,2020-04-21 16:34:10.334171,11025062,1
Retransmission,2020-04-21 16:34:10.336380,11033822,1
Retransmission,2020-04-21 16:34:10.337395,11064482,1
Retransmission,2020-04-21 16:34:10.339371,11073242,1
Retransmission,2020-04-21 16:34:10.339974,11096602,1
Retransmission,2020-04-21 16:34:10.341878,11114122,1
Retransmission,2020-04-21 16:34:10.344220,11138942,1
Retransmission,2020-04-21 16:34:10.347216,11146242,1
Retransmission,2020-04-21 16:34:10.347792,11157922,1
Retransmission,2020-04-21 16:34:10.349616,11175442,1
Retransmission,2020-04-21 16:34:10.353300,11178362,1
Retransmission,2020-04-21 16:34:10.353965,11213402,1
Retransmission,2020-04-21 16:34:10.378430,11214862,1
Retransmission,2020-04-21 16:34:10.460069,11225082,1
Retransmission,2020-04-21 16:34:10.460791,11228002,1
Retransmission,2020-04-21 16:34:10.462390,11236762,1
Retransmission,2020-04-21 16:34:10.463610,11276182,1
Retransmission,2020-04-21 16:34:10.464598,11308302,1
Retransmission,2020-04-21 16:34:10.466232,11324362,1
Retransmission,2020-04-21 16:34:10.468730,11325822,1
Retransmission,2020-04-21 16:34:10.471007,11350642,1
Retransmission,2020-04-21 16:34:10.472894,11357942,1
Retransmission,2020-04-21 16:34:10.473660,11369622,1
Retransmission,2020-04-21 16:34:10.475872,11387142,1
Retransmission,2020-04-21 16:34:10.479098,11390062,1
Retransmission,2020-04-21 16:34:10.479448,11409042,1
Retransmission,2020-04-21 16:34:10.480025,11425102,1
Retransmission,2020-04-21 16:34:10.530615,11426562,1
Retransmission,2020-04-21 16:34:10.612241,11436782,1
Retransmission,2020-04-21 16:34:10.613121,11439702,1
Retransmission,2020-04-21 16:34:10.613679,11448462,1
Retransmission,2020-04-21 16:34:10.615888,11465982,1
Retransmission,2020-04-21 16:34:10.617255,11487882,1
Retransmission,2020-04-21 16:34:10.618775,11520002,1
Retransmission,2020-04-21 16:34:10.620109,11537522,1
Retransmission,2020-04-21 16:34:10.622926,11562342,1
Retransmission,2020-04-21 16:34:10.623511,11569642,1
Retransmission,2020-04-21 16:34:10.624072,11581322,1
Retransmission,2020-04-21 16:34:10.624747,11598842,1
Retransmission,2020-04-21 16:34:10.625357,11601762,1
Retransmission,2020-04-21 16:34:10.625927,11619282,1
Retransmission,2020-04-21 16:34:10.626521,11635342,1
Retransmission,2020-04-21 16:34:10.627153,11636802,1
Retransmission,2020-04-21 16:34:10.692164,11638262,1
Retransmission,2020-04-21 16:34:10.733011,11648482,1
Retransmission,2020-04-21 16:34:10.733758,11660162,1
Retransmission,2020-04-21 16:34:10.734421,11671842,1
Retransmission,2020-04-21 16:34:10.735157,11671842,1
